index,ObservationDate,Country/Region,Confirmed,Deaths,Recovered
35,01/22/2020,Japan,2.0,0.0,0.0
36,01/22/2020,Thailand,2.0,0.0,0.0
37,01/22/2020,South Korea,1.0,0.0,0.0
73,01/23/2020,Japan,1.0,0.0,0.0
74,01/23/2020,Thailand,3.0,0.0,0.0
75,01/23/2020,South Korea,1.0,0.0,0.0
76,01/23/2020,Singapore,1.0,0.0,0.0
77,01/23/2020,Philippines,0.0,0.0,0.0
78,01/23/2020,Malaysia,0.0,0.0,0.0
79,01/23/2020,Vietnam,2.0,0.0,0.0
80,01/23/2020,Australia,0.0,0.0,0.0
81,01/23/2020,Mexico,0.0,0.0,0.0
82,01/23/2020,Brazil,0.0,0.0,0.0
83,01/23/2020,Colombia,0.0,0.0,0.0
119,01/24/2020,Japan,2.0,0.0,0.0
120,01/24/2020,Thailand,5.0,0.0,0.0
121,01/24/2020,South Korea,2.0,0.0,0.0
122,01/24/2020,Singapore,3.0,0.0,0.0
123,01/24/2020,Vietnam,2.0,0.0,0.0
124,01/24/2020,France,2.0,0.0,0.0
160,01/25/2020,Japan,2.0,0.0,0.0
161,01/25/2020,Thailand,7.0,0.0,0.0
162,01/25/2020,South Korea,2.0,0.0,0.0
163,01/25/2020,Singapore,3.0,0.0,0.0
164,01/25/2020,Vietnam,2.0,0.0,0.0
165,01/25/2020,France,3.0,0.0,0.0
166,01/25/2020,Australia,4.0,0.0,0.0
167,01/25/2020,Nepal,1.0,0.0,0.0
168,01/25/2020,Malaysia,3.0,0.0,0.0
206,01/26/2020,Japan,4.0,0.0,1.0
207,01/26/2020,Thailand,8.0,0.0,2.0
208,01/26/2020,South Korea,3.0,0.0,0.0
209,01/26/2020,Singapore,4.0,0.0,0.0
210,01/26/2020,Vietnam,2.0,0.0,0.0
211,01/26/2020,France,3.0,0.0,0.0
212,01/26/2020,Australia,4.0,0.0,0.0
213,01/26/2020,Nepal,1.0,0.0,0.0
214,01/26/2020,Malaysia,4.0,0.0,0.0
253,01/27/2020,Japan,4.0,0.0,1.0
254,01/27/2020,Thailand,8.0,0.0,2.0
255,01/27/2020,South Korea,4.0,0.0,0.0
256,01/27/2020,Singapore,5.0,0.0,0.0
257,01/27/2020,Vietnam,2.0,0.0,0.0
258,01/27/2020,France,3.0,0.0,0.0
259,01/27/2020,Nepal,1.0,0.0,0.0
260,01/27/2020,Malaysia,4.0,0.0,0.0
262,01/27/2020,Cambodia,1.0,0.0,0.0
263,01/27/2020,Sri Lanka,1.0,0.0,0.0
264,01/27/2020,Ivory Coast,1.0,0.0,0.0
304,01/28/2020,Japan,7.0,0.0,1.0
305,01/28/2020,Thailand,14.0,0.0,5.0
306,01/28/2020,South Korea,4.0,0.0,0.0
307,01/28/2020,Singapore,7.0,0.0,0.0
308,01/28/2020,Vietnam,2.0,0.0,0.0
309,01/28/2020,France,4.0,0.0,0.0
310,01/28/2020,Nepal,1.0,0.0,0.0
311,01/28/2020,Malaysia,4.0,0.0,0.0
314,01/28/2020,Cambodia,1.0,0.0,0.0
315,01/28/2020,Sri Lanka,1.0,0.0,0.0
356,01/29/2020,Japan,7.0,0.0,1.0
357,01/29/2020,Thailand,14.0,0.0,5.0
358,01/29/2020,South Korea,4.0,0.0,0.0
359,01/29/2020,Singapore,7.0,0.0,0.0
360,01/29/2020,Vietnam,2.0,0.0,0.0
361,01/29/2020,France,5.0,0.0,0.0
362,01/29/2020,Nepal,1.0,0.0,0.0
363,01/29/2020,Malaysia,7.0,0.0,0.0
366,01/29/2020,Cambodia,1.0,0.0,0.0
367,01/29/2020,Sri Lanka,1.0,0.0,0.0
371,01/29/2020,Finland,1.0,0.0,0.0
372,01/29/2020,United Arab Emirates,4.0,0.0,0.0
411,01/30/2020,Japan,11.0,0.0,1.0
412,01/30/2020,Thailand,14.0,0.0,5.0
413,01/30/2020,South Korea,4.0,0.0,0.0
414,01/30/2020,Singapore,10.0,0.0,0.0
415,01/30/2020,Vietnam,2.0,0.0,0.0
416,01/30/2020,France,5.0,0.0,0.0
417,01/30/2020,Nepal,1.0,0.0,0.0
418,01/30/2020,Malaysia,8.0,0.0,0.0
421,01/30/2020,Cambodia,1.0,0.0,0.0
422,01/30/2020,Sri Lanka,1.0,0.0,0.0
427,01/30/2020,Finland,1.0,0.0,0.0
428,01/30/2020,United Arab Emirates,4.0,0.0,0.0
429,01/30/2020,Philippines,1.0,0.0,0.0
430,01/30/2020,India,1.0,0.0,0.0
465,01/31/2020,Thailand,19.0,0.0,5.0
466,01/31/2020,Japan,15.0,0.0,1.0
467,01/31/2020,Singapore,13.0,0.0,0.0
468,01/31/2020,South Korea,11.0,0.0,0.0
469,01/31/2020,Malaysia,8.0,0.0,0.0
470,01/31/2020,France,5.0,0.0,0.0
473,01/31/2020,United Arab Emirates,4.0,0.0,0.0
477,01/31/2020,Vietnam,2.0,0.0,0.0
480,01/31/2020,Italy,2.0,0.0,0.0
481,01/31/2020,UK,2.0,0.0,0.0
482,01/31/2020,Russia,2.0,0.0,0.0
485,01/31/2020,Nepal,1.0,0.0,0.0
487,01/31/2020,Cambodia,1.0,0.0,0.0
488,01/31/2020,Sri Lanka,1.0,0.0,0.0
489,01/31/2020,Finland,1.0,0.0,0.0
490,01/31/2020,Philippines,1.0,0.0,0.0
491,01/31/2020,India,1.0,0.0,0.0
492,01/31/2020,Sweden,1.0,0.0,0.0
520,02/01/2020,Japan,20.0,0.0,1.0
521,02/01/2020,Thailand,19.0,0.0,5.0
524,02/01/2020,Singapore,16.0,0.0,0.0
526,02/01/2020,South Korea,12.0,0.0,0.0
529,02/01/2020,Malaysia,8.0,0.0,0.0
530,02/01/2020,Germany,8.0,0.0,0.0
532,02/01/2020,France,6.0,0.0,0.0
533,02/01/2020,Vietnam,6.0,0.0,1.0
536,02/01/2020,United Arab Emirates,4.0,0.0,0.0
539,02/01/2020,Italy,2.0,0.0,0.0
540,02/01/2020,Russia,2.0,0.0,0.0
541,02/01/2020,UK,2.0,0.0,0.0
544,02/01/2020,Cambodia,1.0,0.0,0.0
546,02/01/2020,Finland,1.0,0.0,0.0
547,02/01/2020,India,1.0,0.0,0.0
549,02/01/2020,Nepal,1.0,0.0,0.0
550,02/01/2020,Philippines,1.0,0.0,0.0
551,02/01/2020,Spain,1.0,0.0,0.0
552,02/01/2020,Sri Lanka,1.0,0.0,0.0
553,02/01/2020,Sweden,1.0,0.0,0.0
589,02/02/2020,Japan,20.0,0.0,1.0
590,02/02/2020,Thailand,19.0,0.0,5.0
591,02/02/2020,Singapore,18.0,0.0,0.0
593,02/02/2020,South Korea,15.0,0.0,0.0
595,02/02/2020,Germany,10.0,0.0,0.0
598,02/02/2020,Malaysia,8.0,0.0,0.0
599,02/02/2020,France,6.0,0.0,0.0
600,02/02/2020,Vietnam,6.0,0.0,1.0
601,02/02/2020,United Arab Emirates,5.0,0.0,0.0
607,02/02/2020,India,2.0,0.0,0.0
608,02/02/2020,Italy,2.0,0.0,0.0
609,02/02/2020,Philippines,2.0,1.0,0.0
610,02/02/2020,Russia,2.0,0.0,0.0
611,02/02/2020,UK,2.0,0.0,0.0
613,02/02/2020,Cambodia,1.0,0.0,0.0
615,02/02/2020,Finland,1.0,0.0,0.0
617,02/02/2020,Nepal,1.0,0.0,0.0
618,02/02/2020,Spain,1.0,0.0,0.0
619,02/02/2020,Sri Lanka,1.0,0.0,0.0
620,02/02/2020,Sweden,1.0,0.0,0.0
656,02/03/2020,Japan,20.0,0.0,1.0
657,02/03/2020,Thailand,19.0,0.0,5.0
658,02/03/2020,Singapore,18.0,0.0,0.0
660,02/03/2020,South Korea,15.0,0.0,0.0
662,02/03/2020,Germany,12.0,0.0,0.0
665,02/03/2020,Malaysia,8.0,0.0,0.0
666,02/03/2020,Vietnam,8.0,0.0,1.0
667,02/03/2020,France,6.0,0.0,0.0
668,02/03/2020,United Arab Emirates,5.0,0.0,0.0
672,02/03/2020,India,3.0,0.0,0.0
675,02/03/2020,Italy,2.0,0.0,0.0
676,02/03/2020,Philippines,2.0,1.0,0.0
677,02/03/2020,Russia,2.0,0.0,0.0
678,02/03/2020,UK,2.0,0.0,0.0
682,02/03/2020,Cambodia,1.0,0.0,0.0
684,02/03/2020,Finland,1.0,0.0,0.0
686,02/03/2020,Nepal,1.0,0.0,0.0
687,02/03/2020,Spain,1.0,0.0,0.0
688,02/03/2020,Sri Lanka,1.0,0.0,0.0
689,02/03/2020,Sweden,1.0,0.0,0.0
724,02/04/2020,Thailand,25.0,0.0,5.0
725,02/04/2020,Singapore,24.0,0.0,0.0
726,02/04/2020,Japan,22.0,0.0,1.0
728,02/04/2020,South Korea,16.0,0.0,0.0
730,02/04/2020,Germany,12.0,0.0,0.0
733,02/04/2020,Malaysia,10.0,0.0,0.0
734,02/04/2020,Vietnam,8.0,0.0,1.0
735,02/04/2020,France,6.0,0.0,0.0
736,02/04/2020,United Arab Emirates,5.0,0.0,0.0
740,02/04/2020,India,3.0,0.0,0.0
743,02/04/2020,Italy,2.0,0.0,0.0
744,02/04/2020,Philippines,2.0,1.0,0.0
745,02/04/2020,Russia,2.0,0.0,0.0
746,02/04/2020,UK,2.0,0.0,0.0
750,02/04/2020,Belgium,1.0,0.0,0.0
751,02/04/2020,Cambodia,1.0,0.0,0.0
754,02/04/2020,Finland,1.0,0.0,0.0
756,02/04/2020,Nepal,1.0,0.0,0.0
757,02/04/2020,Spain,1.0,0.0,0.0
758,02/04/2020,Sri Lanka,1.0,0.0,0.0
759,02/04/2020,Sweden,1.0,0.0,0.0
794,02/05/2020,Singapore,28.0,0.0,0.0
795,02/05/2020,Thailand,25.0,0.0,5.0
796,02/05/2020,Japan,22.0,0.0,1.0
798,02/05/2020,South Korea,19.0,0.0,0.0
800,02/05/2020,Germany,12.0,0.0,0.0
801,02/05/2020,Malaysia,12.0,0.0,0.0
804,02/05/2020,Vietnam,8.0,0.0,1.0
805,02/05/2020,France,6.0,0.0,0.0
806,02/05/2020,United Arab Emirates,5.0,0.0,0.0
810,02/05/2020,India,3.0,0.0,0.0
814,02/05/2020,Italy,2.0,0.0,0.0
815,02/05/2020,Philippines,2.0,1.0,0.0
816,02/05/2020,Russia,2.0,0.0,0.0
817,02/05/2020,UK,2.0,0.0,0.0
821,02/05/2020,Belgium,1.0,0.0,0.0
822,02/05/2020,Cambodia,1.0,0.0,0.0
824,02/05/2020,Finland,1.0,0.0,0.0
826,02/05/2020,Nepal,1.0,0.0,0.0
827,02/05/2020,Spain,1.0,0.0,0.0
828,02/05/2020,Sri Lanka,1.0,0.0,0.0
829,02/05/2020,Sweden,1.0,0.0,0.0
863,02/06/2020,Japan,45.0,0.0,1.0
866,02/06/2020,Singapore,28.0,0.0,0.0
867,02/06/2020,Thailand,25.0,0.0,5.0
869,02/06/2020,South Korea,23.0,0.0,0.0
872,02/06/2020,Germany,12.0,0.0,0.0
873,02/06/2020,Malaysia,12.0,0.0,0.0
875,02/06/2020,Vietnam,10.0,0.0,1.0
876,02/06/2020,France,6.0,0.0,0.0
877,02/06/2020,United Arab Emirates,5.0,0.0,0.0
881,02/06/2020,India,3.0,0.0,0.0
885,02/06/2020,Italy,2.0,0.0,0.0
886,02/06/2020,Philippines,2.0,1.0,0.0
887,02/06/2020,Russia,2.0,0.0,0.0
888,02/06/2020,UK,2.0,0.0,0.0
892,02/06/2020,Belgium,1.0,0.0,0.0
893,02/06/2020,Cambodia,1.0,0.0,0.0
895,02/06/2020,Finland,1.0,0.0,0.0
897,02/06/2020,Nepal,1.0,0.0,0.0
898,02/06/2020,Spain,1.0,0.0,0.0
899,02/06/2020,Sri Lanka,1.0,0.0,0.0
900,02/06/2020,Sweden,1.0,0.0,0.0
937,02/07/2020,Singapore,30.0,0.0,0.0
939,02/07/2020,Japan,25.0,0.0,1.0
940,02/07/2020,Thailand,25.0,0.0,5.0
941,02/07/2020,South Korea,24.0,0.0,1.0
944,02/07/2020,Germany,13.0,0.0,0.0
945,02/07/2020,Malaysia,12.0,0.0,1.0
947,02/07/2020,Vietnam,10.0,0.0,1.0
948,02/07/2020,France,6.0,0.0,0.0
950,02/07/2020,United Arab Emirates,5.0,0.0,0.0
954,02/07/2020,India,3.0,0.0,0.0
955,02/07/2020,Italy,3.0,0.0,0.0
956,02/07/2020,Philippines,3.0,1.0,0.0
957,02/07/2020,UK,3.0,0.0,0.0
960,02/07/2020,Russia,2.0,0.0,0.0
964,02/07/2020,Belgium,1.0,0.0,0.0
965,02/07/2020,Cambodia,1.0,0.0,0.0
967,02/07/2020,Finland,1.0,0.0,0.0
969,02/07/2020,Nepal,1.0,0.0,0.0
970,02/07/2020,Spain,1.0,0.0,0.0
971,02/07/2020,Sri Lanka,1.0,0.0,0.0
972,02/07/2020,Sweden,1.0,0.0,0.0
1009,02/08/2020,Singapore,33.0,0.0,2.0
1010,02/08/2020,Thailand,32.0,0.0,10.0
1012,02/08/2020,Japan,25.0,0.0,1.0
1013,02/08/2020,South Korea,24.0,0.0,1.0
1016,02/08/2020,Malaysia,16.0,0.0,1.0
1017,02/08/2020,Germany,13.0,0.0,0.0
1018,02/08/2020,Vietnam,13.0,0.0,1.0
1019,02/08/2020,France,11.0,0.0,0.0
1021,02/08/2020,United Arab Emirates,7.0,0.0,0.0
1026,02/08/2020,India,3.0,0.0,0.0
1027,02/08/2020,Italy,3.0,0.0,0.0
1028,02/08/2020,Philippines,3.0,1.0,0.0
1029,02/08/2020,UK,3.0,0.0,0.0
1032,02/08/2020,Russia,2.0,0.0,0.0
1036,02/08/2020,Belgium,1.0,0.0,0.0
1037,02/08/2020,Cambodia,1.0,0.0,0.0
1039,02/08/2020,Finland,1.0,0.0,0.0
1041,02/08/2020,Nepal,1.0,0.0,0.0
1042,02/08/2020,Spain,1.0,0.0,0.0
1043,02/08/2020,Sri Lanka,1.0,0.0,1.0
1044,02/08/2020,Sweden,1.0,0.0,0.0
1081,02/09/2020,Singapore,40.0,0.0,2.0
1082,02/09/2020,Thailand,32.0,0.0,10.0
1084,02/09/2020,Japan,26.0,0.0,1.0
1085,02/09/2020,South Korea,25.0,0.0,3.0
1088,02/09/2020,Malaysia,16.0,0.0,1.0
1089,02/09/2020,Germany,14.0,0.0,0.0
1090,02/09/2020,Vietnam,13.0,0.0,1.0
1091,02/09/2020,France,11.0,0.0,0.0
1093,02/09/2020,United Arab Emirates,7.0,0.0,0.0
1098,02/09/2020,India,3.0,0.0,0.0
1099,02/09/2020,Italy,3.0,0.0,0.0
1100,02/09/2020,Philippines,3.0,1.0,0.0
1101,02/09/2020,UK,3.0,0.0,0.0
1104,02/09/2020,Russia,2.0,0.0,0.0
1105,02/09/2020,Spain,2.0,0.0,0.0
1109,02/09/2020,Belgium,1.0,0.0,0.0
1110,02/09/2020,Cambodia,1.0,0.0,0.0
1112,02/09/2020,Finland,1.0,0.0,0.0
1114,02/09/2020,Nepal,1.0,0.0,0.0
1115,02/09/2020,Sri Lanka,1.0,0.0,1.0
1116,02/09/2020,Sweden,1.0,0.0,0.0
1153,02/10/2020,Singapore,45.0,0.0,2.0
1155,02/10/2020,Thailand,32.0,0.0,10.0
1156,02/10/2020,South Korea,27.0,0.0,3.0
1157,02/10/2020,Japan,26.0,0.0,4.0
1159,02/10/2020,Malaysia,18.0,0.0,1.0
1161,02/10/2020,Germany,14.0,0.0,0.0
1162,02/10/2020,Vietnam,14.0,0.0,1.0
1163,02/10/2020,France,11.0,0.0,0.0
1165,02/10/2020,UK,8.0,0.0,0.0
1166,02/10/2020,United Arab Emirates,8.0,0.0,0.0
1171,02/10/2020,India,3.0,0.0,0.0
1172,02/10/2020,Italy,3.0,0.0,0.0
1173,02/10/2020,Philippines,3.0,1.0,0.0
1176,02/10/2020,Russia,2.0,0.0,0.0
1177,02/10/2020,Spain,2.0,0.0,0.0
1181,02/10/2020,Belgium,1.0,0.0,0.0
1182,02/10/2020,Cambodia,1.0,0.0,0.0
1184,02/10/2020,Finland,1.0,0.0,0.0
1186,02/10/2020,Nepal,1.0,0.0,0.0
1187,02/10/2020,Sri Lanka,1.0,0.0,1.0
1188,02/10/2020,Sweden,1.0,0.0,0.0
1226,02/11/2020,Singapore,47.0,0.0,9.0
1227,02/11/2020,Thailand,33.0,0.0,10.0
1228,02/11/2020,South Korea,28.0,0.0,3.0
1229,02/11/2020,Japan,26.0,0.0,9.0
1231,02/11/2020,Malaysia,18.0,0.0,3.0
1233,02/11/2020,Germany,16.0,0.0,0.0
1234,02/11/2020,Vietnam,15.0,0.0,6.0
1235,02/11/2020,France,11.0,0.0,0.0
1237,02/11/2020,UK,8.0,0.0,0.0
1238,02/11/2020,United Arab Emirates,8.0,0.0,0.0
1243,02/11/2020,India,3.0,0.0,0.0
1244,02/11/2020,Italy,3.0,0.0,0.0
1245,02/11/2020,Philippines,3.0,1.0,0.0
1248,02/11/2020,Russia,2.0,0.0,0.0
1249,02/11/2020,Spain,2.0,0.0,0.0
1253,02/11/2020,Belgium,1.0,0.0,0.0
1254,02/11/2020,Cambodia,1.0,0.0,0.0
1256,02/11/2020,Finland,1.0,0.0,0.0
1258,02/11/2020,Nepal,1.0,0.0,0.0
1259,02/11/2020,Sri Lanka,1.0,0.0,1.0
1260,02/11/2020,Sweden,1.0,0.0,0.0
1299,02/12/2020,Singapore,50.0,0.0,15.0
1300,02/12/2020,Thailand,33.0,0.0,10.0
1301,02/12/2020,Japan,28.0,0.0,9.0
1302,02/12/2020,South Korea,28.0,0.0,7.0
1304,02/12/2020,Malaysia,18.0,0.0,3.0
1306,02/12/2020,Germany,16.0,0.0,0.0
1307,02/12/2020,Vietnam,15.0,0.0,6.0
1308,02/12/2020,France,11.0,0.0,2.0
1310,02/12/2020,UK,9.0,0.0,1.0
1311,02/12/2020,United Arab Emirates,8.0,0.0,1.0
1316,02/12/2020,India,3.0,0.0,0.0
1317,02/12/2020,Italy,3.0,0.0,0.0
1318,02/12/2020,Philippines,3.0,1.0,1.0
1321,02/12/2020,Russia,2.0,0.0,2.0
1322,02/12/2020,Spain,2.0,0.0,0.0
1326,02/12/2020,Belgium,1.0,0.0,0.0
1327,02/12/2020,Cambodia,1.0,0.0,1.0
1329,02/12/2020,Finland,1.0,0.0,1.0
1331,02/12/2020,Nepal,1.0,0.0,1.0
1332,02/12/2020,Sri Lanka,1.0,0.0,1.0
1333,02/12/2020,Sweden,1.0,0.0,0.0
1371,02/13/2020,Singapore,58.0,0.0,15.0
1373,02/13/2020,Thailand,33.0,0.0,12.0
1374,02/13/2020,Japan,28.0,1.0,9.0
1375,02/13/2020,South Korea,28.0,0.0,7.0
1376,02/13/2020,Malaysia,19.0,0.0,3.0
1379,02/13/2020,Germany,16.0,0.0,1.0
1380,02/13/2020,Vietnam,16.0,0.0,7.0
1381,02/13/2020,France,11.0,0.0,2.0
1383,02/13/2020,UK,9.0,0.0,1.0
1384,02/13/2020,United Arab Emirates,8.0,0.0,1.0
1389,02/13/2020,India,3.0,0.0,0.0
1390,02/13/2020,Italy,3.0,0.0,0.0
1391,02/13/2020,Philippines,3.0,1.0,1.0
1394,02/13/2020,Russia,2.0,0.0,2.0
1395,02/13/2020,Spain,2.0,0.0,0.0
1400,02/13/2020,Belgium,1.0,0.0,0.0
1401,02/13/2020,Cambodia,1.0,0.0,1.0
1403,02/13/2020,Finland,1.0,0.0,1.0
1405,02/13/2020,Nepal,1.0,0.0,1.0
1406,02/13/2020,Sri Lanka,1.0,0.0,1.0
1407,02/13/2020,Sweden,1.0,0.0,0.0
1443,02/14/2020,Singapore,67.0,0.0,17.0
1447,02/14/2020,Thailand,33.0,0.0,12.0
1448,02/14/2020,Japan,29.0,1.0,9.0
1449,02/14/2020,South Korea,28.0,0.0,7.0
1450,02/14/2020,Malaysia,19.0,0.0,3.0
1453,02/14/2020,Germany,16.0,0.0,1.0
1454,02/14/2020,Vietnam,16.0,0.0,7.0
1455,02/14/2020,France,11.0,0.0,2.0
1457,02/14/2020,UK,9.0,0.0,1.0
1458,02/14/2020,United Arab Emirates,8.0,0.0,1.0
1463,02/14/2020,India,3.0,0.0,0.0
1464,02/14/2020,Italy,3.0,0.0,0.0
1465,02/14/2020,Philippines,3.0,1.0,1.0
1468,02/14/2020,Russia,2.0,0.0,2.0
1469,02/14/2020,Spain,2.0,0.0,0.0
1474,02/14/2020,Belgium,1.0,0.0,0.0
1475,02/14/2020,Cambodia,1.0,0.0,1.0
1477,02/14/2020,Egypt,1.0,0.0,0.0
1478,02/14/2020,Finland,1.0,0.0,1.0
1480,02/14/2020,Nepal,1.0,0.0,1.0
1481,02/14/2020,Sri Lanka,1.0,0.0,1.0
1482,02/14/2020,Sweden,1.0,0.0,0.0
1517,02/15/2020,Singapore,72.0,0.0,18.0
1522,02/15/2020,Japan,43.0,1.0,12.0
1523,02/15/2020,Thailand,33.0,0.0,12.0
1524,02/15/2020,South Korea,28.0,0.0,9.0
1525,02/15/2020,Malaysia,22.0,0.0,7.0
1528,02/15/2020,Germany,16.0,0.0,1.0
1529,02/15/2020,Vietnam,16.0,0.0,7.0
1530,02/15/2020,France,12.0,1.0,4.0
1532,02/15/2020,UK,9.0,0.0,1.0
1533,02/15/2020,United Arab Emirates,8.0,0.0,3.0
1538,02/15/2020,India,3.0,0.0,0.0
1539,02/15/2020,Italy,3.0,0.0,0.0
1540,02/15/2020,Philippines,3.0,1.0,1.0
1543,02/15/2020,Russia,2.0,0.0,2.0
1544,02/15/2020,Spain,2.0,0.0,2.0
1549,02/15/2020,Belgium,1.0,0.0,0.0
1550,02/15/2020,Cambodia,1.0,0.0,1.0
1552,02/15/2020,Egypt,1.0,0.0,0.0
1553,02/15/2020,Finland,1.0,0.0,1.0
1555,02/15/2020,Nepal,1.0,0.0,1.0
1556,02/15/2020,Sri Lanka,1.0,0.0,1.0
1557,02/15/2020,Sweden,1.0,0.0,0.0
1592,02/16/2020,Singapore,75.0,0.0,18.0
1596,02/16/2020,Japan,59.0,1.0,12.0
1598,02/16/2020,Thailand,34.0,0.0,14.0
1599,02/16/2020,South Korea,29.0,0.0,9.0
1600,02/16/2020,Malaysia,22.0,0.0,7.0
1603,02/16/2020,Germany,16.0,0.0,1.0
1604,02/16/2020,Vietnam,16.0,0.0,7.0
1605,02/16/2020,France,12.0,1.0,4.0
1607,02/16/2020,UK,9.0,0.0,8.0
1608,02/16/2020,United Arab Emirates,9.0,0.0,4.0
1613,02/16/2020,India,3.0,0.0,3.0
1614,02/16/2020,Italy,3.0,0.0,0.0
1615,02/16/2020,Philippines,3.0,1.0,1.0
1618,02/16/2020,Russia,2.0,0.0,2.0
1619,02/16/2020,Spain,2.0,0.0,2.0
1624,02/16/2020,Belgium,1.0,0.0,0.0
1625,02/16/2020,Cambodia,1.0,0.0,1.0
1627,02/16/2020,Egypt,1.0,0.0,0.0
1628,02/16/2020,Finland,1.0,0.0,1.0
1630,02/16/2020,Nepal,1.0,0.0,1.0
1631,02/16/2020,Sri Lanka,1.0,0.0,1.0
1632,02/16/2020,Sweden,1.0,0.0,0.0
1667,02/17/2020,Singapore,77.0,0.0,24.0
1671,02/17/2020,Japan,66.0,1.0,12.0
1673,02/17/2020,Thailand,35.0,0.0,15.0
1674,02/17/2020,South Korea,30.0,0.0,10.0
1675,02/17/2020,Malaysia,22.0,0.0,7.0
1678,02/17/2020,Germany,16.0,0.0,1.0
1679,02/17/2020,Vietnam,16.0,0.0,7.0
1680,02/17/2020,France,12.0,1.0,4.0
1682,02/17/2020,UK,9.0,0.0,8.0
1683,02/17/2020,United Arab Emirates,9.0,0.0,4.0
1688,02/17/2020,India,3.0,0.0,3.0
1689,02/17/2020,Italy,3.0,0.0,0.0
1690,02/17/2020,Philippines,3.0,1.0,1.0
1693,02/17/2020,Russia,2.0,0.0,2.0
1694,02/17/2020,Spain,2.0,0.0,2.0
1699,02/17/2020,Belgium,1.0,0.0,1.0
1700,02/17/2020,Cambodia,1.0,0.0,1.0
1702,02/17/2020,Egypt,1.0,0.0,0.0
1703,02/17/2020,Finland,1.0,0.0,1.0
1705,02/17/2020,Nepal,1.0,0.0,1.0
1706,02/17/2020,Sri Lanka,1.0,0.0,1.0
1707,02/17/2020,Sweden,1.0,0.0,0.0
1742,02/18/2020,Singapore,81.0,0.0,29.0
1744,02/18/2020,Japan,74.0,1.0,13.0
1748,02/18/2020,Thailand,35.0,0.0,15.0
1749,02/18/2020,South Korea,31.0,0.0,12.0
1750,02/18/2020,Malaysia,22.0,0.0,13.0
1753,02/18/2020,Germany,16.0,0.0,12.0
1754,02/18/2020,Vietnam,16.0,0.0,7.0
1755,02/18/2020,France,12.0,1.0,4.0
1757,02/18/2020,UK,9.0,0.0,8.0
1758,02/18/2020,United Arab Emirates,9.0,0.0,4.0
1763,02/18/2020,India,3.0,0.0,3.0
1764,02/18/2020,Italy,3.0,0.0,0.0
1765,02/18/2020,Philippines,3.0,1.0,1.0
1768,02/18/2020,Russia,2.0,0.0,2.0
1769,02/18/2020,Spain,2.0,0.0,2.0
1774,02/18/2020,Belgium,1.0,0.0,1.0
1775,02/18/2020,Cambodia,1.0,0.0,1.0
1777,02/18/2020,Egypt,1.0,0.0,0.0
1778,02/18/2020,Finland,1.0,0.0,1.0
1780,02/18/2020,Nepal,1.0,0.0,1.0
1781,02/18/2020,Sri Lanka,1.0,0.0,1.0
1782,02/18/2020,Sweden,1.0,0.0,0.0
1817,02/19/2020,Japan,84.0,1.0,18.0
1818,02/19/2020,Singapore,84.0,0.0,34.0
1823,02/19/2020,Thailand,35.0,0.0,15.0
1824,02/19/2020,South Korea,31.0,0.0,12.0
1826,02/19/2020,Malaysia,22.0,0.0,15.0
1828,02/19/2020,Germany,16.0,0.0,12.0
1829,02/19/2020,Vietnam,16.0,0.0,7.0
1830,02/19/2020,France,12.0,1.0,4.0
1832,02/19/2020,UK,9.0,0.0,8.0
1833,02/19/2020,United Arab Emirates,9.0,0.0,4.0
1838,02/19/2020,India,3.0,0.0,3.0
1839,02/19/2020,Italy,3.0,0.0,0.0
1840,02/19/2020,Philippines,3.0,1.0,1.0
1843,02/19/2020,Iran,2.0,2.0,0.0
1844,02/19/2020,Russia,2.0,0.0,2.0
1845,02/19/2020,Spain,2.0,0.0,2.0
1850,02/19/2020,Belgium,1.0,0.0,1.0
1851,02/19/2020,Cambodia,1.0,0.0,1.0
1853,02/19/2020,Egypt,1.0,0.0,0.0
1854,02/19/2020,Finland,1.0,0.0,1.0
1856,02/19/2020,Nepal,1.0,0.0,1.0
1857,02/19/2020,Sri Lanka,1.0,0.0,1.0
1858,02/19/2020,Sweden,1.0,0.0,0.0
1891,02/20/2020,South Korea,104.0,1.0,16.0
1892,02/20/2020,Japan,94.0,1.0,18.0
1895,02/20/2020,Singapore,84.0,0.0,34.0
1900,02/20/2020,Thailand,35.0,0.0,15.0
1902,02/20/2020,Malaysia,22.0,0.0,15.0
1904,02/20/2020,Germany,16.0,0.0,12.0
1905,02/20/2020,Vietnam,16.0,0.0,7.0
1906,02/20/2020,France,12.0,1.0,4.0
1908,02/20/2020,UK,9.0,0.0,8.0
1909,02/20/2020,United Arab Emirates,9.0,0.0,4.0
1912,02/20/2020,Iran,5.0,2.0,0.0
1915,02/20/2020,India,3.0,0.0,3.0
1916,02/20/2020,Italy,3.0,0.0,0.0
1917,02/20/2020,Philippines,3.0,1.0,1.0
1920,02/20/2020,Russia,2.0,0.0,2.0
1921,02/20/2020,Spain,2.0,0.0,2.0
1926,02/20/2020,Belgium,1.0,0.0,1.0
1927,02/20/2020,Cambodia,1.0,0.0,1.0
1929,02/20/2020,Egypt,1.0,0.0,0.0
1930,02/20/2020,Finland,1.0,0.0,1.0
1932,02/20/2020,Nepal,1.0,0.0,1.0
1933,02/20/2020,Sri Lanka,1.0,0.0,1.0
1934,02/20/2020,Sweden,1.0,0.0,0.0
